GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
310M200US39740,39740,"Reading, PA Metro Area",415271,*****
310M200US39820,39820,"Redding, CA Metro Area",179533,*****
310M200US39900,39900,"Reno, NV Metro Area",451138,1147
310M200US40060,40060,"Richmond, VA Metro Area",1271142,4676
310M200US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4489159,*****
310M200US40220,40220,"Roanoke, VA Metro Area",311901,907
310M200US40340,40340,"Rochester, MN Metro Area",213873,*****
310M200US40380,40380,"Rochester, NY Metro Area",1081954,*****
310M200US40420,40420,"Rockford, IL Metro Area",340663,*****
310M200US40580,40580,"Rocky Mount, NC Metro Area",148069,*****
310M200US40660,40660,"Rome, GA Metro Area",96504,*****
310M200US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2274194,*****
310M200US40980,40980,"Saginaw, MI Metro Area",193307,*****
310M200US41060,41060,"St. Cloud, MN Metro Area",194418,*****
310M200US41100,41100,"St. George, UT Metro Area",155602,*****
310M200US41140,41140,"St. Joseph, MO-KS Metro Area",127421,1490
310M200US41180,41180,"St. Louis, MO-IL Metro Area",2812313,2503
310M200US41420,41420,"Salem, OR Metro Area",410091,*****
310M200US41500,41500,"Salinas, CA Metro Area",433898,*****
310M200US41540,41540,"Salisbury, MD-DE Metro Area",395300,*****
310M200US41620,41620,"Salt Lake City, UT Metro Area",1170266,*****
310M200US41660,41660,"San Angelo, TX Metro Area",120106,597
310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",2381828,2368
310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",3299521,*****
310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",4656132,*****
310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1976836,*****
310M200US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",281401,*****
310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",274146,*****
310M200US42140,42140,"Santa Fe, NM Metro Area",148686,*****
310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",444769,*****
310M200US42220,42220,"Santa Rosa, CA Metro Area",502146,*****
310M200US42340,42340,"Savannah, GA Metro Area",379199,*****
310M200US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",558166,*****
310M200US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3733580,*****
310M200US42680,42680,"Sebastian-Vero Beach, FL Metro Area",147919,*****
310M200US42700,42700,"Sebring, FL Metro Area",99491,*****
310M200US43100,43100,"Sheboygan, WI Metro Area",115569,*****
310M200US43300,43300,"Sherman-Denison, TX Metro Area",125467,*****
310M200US43340,43340,"Shreveport-Bossier City, LA Metro Area",443708,*****
310M200US43420,43420,"Sierra Vista-Douglas, AZ Metro Area",126427,*****
310M200US43580,43580,"Sioux City, IA-NE-SD Metro Area",165491,1372
310M200US43620,43620,"Sioux Falls, SD Metro Area",252234,574
310M200US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",320098,*****
310M200US43900,43900,"Spartanburg, SC Metro Area",325079,*****
310M200US44060,44060,"Spokane-Spokane Valley, WA Metro Area",546807,1163
310M200US44100,44100,"Springfield, IL Metro Area",211598,1178
310M200US44140,44140,"Springfield, MA Metro Area",631982,*****
310M200US44180,44180,"Springfield, MO Metro Area",455074,2454
310M200US44220,44220,"Springfield, OH Metro Area",135959,*****
310M200US44300,44300,"State College, PA Metro Area",160580,*****
310M200US44420,44420,"Staunton-Waynesboro, VA Metro Area",120221,*****
310M200US44700,44700,"Stockton-Lodi, CA Metro Area",726106,*****
310M200US44940,44940,"Sumter, SC Metro Area",107480,*****
310M200US45060,45060,"Syracuse, NY Metro Area",660458,*****
310M200US45220,45220,"Tallahassee, FL Metro Area",378593,1564
310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2975225,*****
310M200US45460,45460,"Terre Haute, IN Metro Area",172107,2612
310M200US45500,45500,"Texarkana, TX-AR Metro Area",151316,1862
310M200US45540,45540,"The Villages, FL Metro Area",118891,*****
310M200US45780,45780,"Toledo, OH Metro Area",605956,*****
310M200US45820,45820,"Topeka, KS Metro Area",233791,*****
310M200US45940,45940,"Trenton, NJ Metro Area",371398,*****
310M200US46060,46060,"Tucson, AZ Metro Area",1010025,*****
310M200US46140,46140,"Tulsa, OK Metro Area",980794,1439
310M200US46220,46220,"Tuscaloosa, AL Metro Area",241851,3298
310M200US46340,46340,"Tyler, TX Metro Area",222936,*****
310M200US46520,46520,"Urban Honolulu, HI Metro Area",998714,*****
310M200US46540,46540,"Utica-Rome, NY Metro Area",295600,*****
310M200US46660,46660,"Valdosta, GA Metro Area",142202,1071
310M200US46700,46700,"Vallejo-Fairfield, CA Metro Area",436092,*****
310M200US47020,47020,"Victoria, TX Metro Area",99040,1255
310M200US47220,47220,"Vineland-Bridgeton, NJ Metro Area",155854,*****
310M200US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",1723351,3388
310M200US47300,47300,"Visalia-Porterville, CA Metro Area",459863,*****
310M200US47380,47380,"Waco, TX Metro Area",262425,1789
310M200US47460,47460,"Walla Walla, WA Metro Area",64056,931
310M200US47580,47580,"Warner Robins, GA Metro Area",187953,1640
310M200US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6098283,2866
310M200US47940,47940,"Waterloo-Cedar Falls, IA Metro Area",170612,*****
310M200US48060,48060,"Watertown-Fort Drum, NY Metro Area",117635,*****
310M200US48140,48140,"Wausau, WI Metro Area",135868,*****
310M200US48260,48260,"Weirton-Steubenville, WV-OH Metro Area",121403,2045
310M200US48300,48300,"Wenatchee, WA Metro Area",116178,*****
310M200US48540,48540,"Wheeling, WV-OH Metro Area",144198,*****
310M200US48620,48620,"Wichita, KS Metro Area",644502,1171
